returned,customer_gender,country,customer_segment,product_category,product_subcategory,brand,payment_method,device_type,traffic_source,membership_status,shipping_method,warehouse_region,season,holiday_season,day_of_week,quarter,customer_age,unit_price,quantity,discount_percent,discount_amount,shipping_cost,tax_amount,order_amount,delivery_days,review_rating,customer_lifetime_value,profit_margin_percent,profit_amount,high_value_order,order_year,order_month,order_day,order_dow,return_prediction
0,female,saudi arabia,new,electronics,accessories,trendify,wallet,mobile,social media,standard,standard,north,summer,no,Tuesday,3,37,189.48,3,15,85.27,8.14,17.74,509.05,7,4.5,9531.52,3,15.27,1,2023,8,29,3,Not Returned
0,male,france,new,electronics,laptop,urbanco,credit card,mobile,direct,standard,express,south,summer,no,Tuesday,3,34,749.12,1,15,112.37,12.01,71.89,720.65,4,4.6,12549.59,4.52,32.57,1,2023,8,29,3,Not Returned
0,female,united states,new,fashion,bags,trendify,cash on delivery,desktop,organic search,standard,express,north,summer,no,Tuesday,3,40,32.63,4,0,0,17.93,5.3,153.75,0,4.6,529.58,23.63,36.33,0,2023,8,29,3,Not Returned
0,male,uae,returning,groceries,beverages,quickcart,debit card,desktop,paid ads,platinum,same day,north,summer,no,Wednesday,3,18,20.03,2,25,10.02,18.66,4.5,53.2,1,5,1156.96,15.9,8.46,0,2023,8,30,4,Not Returned
0,male,united states,returning,electronics,mobile,zenith,paypal,desktop,organic search,standard,standard,south,summer,no,Wednesday,3,33,905.46,1,5,45.27,4.8,91.32,956.31,1,5,2307.41,12.8,122.41,1,2023,8,30,4,Not Returned
0,male,canada,new,electronics,mobile,primeplus,credit card,desktop,email,standard,pickup,east,summer,no,Thursday,3,27,513.17,5,5,128.29,10.76,221.61,2669.93,2,4.2,10624.7,22.54,601.8,1,2023,8,31,5,Not Returned
0,female,india,returning,beauty,makeup,ecolife,debit card,mobile,organic search,standard,same day,central,summer,no,Thursday,3,35,56.15,3,0,0,21.09,16.25,205.79,4,4.5,1781.96,24.39,50.19,0,2023,8,31,5,Not Returned
0,female,france,loyal,electronics,accessories,freshmart,cash on delivery,mobile,social media,standard,standard,south,summer,no,Thursday,3,34,769.37,4,35,1077.12,8.17,287.07,2295.6,5,5,16628.82,3,68.87,1,2023,8,31,5,Not Returned
0,male,united states,loyal,groceries,fresh produce,freshmart,wallet,mobile,direct,gold,standard,west,summer,yes,Thursday,3,60,19.85,2,10,3.97,5.74,2.68,44.15,6,4.6,879.61,29.02,12.81,0,2023,8,31,5,Not Returned
0,male,australia,returning,sports,sportswear,primeplus,wallet,mobile,organic search,standard,express,east,summer,no,Thursday,3,38,65.99,3,10,19.8,13.65,22.26,214.08,5,4.6,2223.3,17.96,38.45,0,2023,8,31,5,Not Returned
0,female,india,premium,electronics,accessories,nova,bank transfer,desktop,email,standard,express,north,autumn,no,Friday,3,54,244.19,3,10,73.26,16.95,50.59,726.85,5,4,9575.2,12.22,88.82,1,2023,9,1,6,Not Returned
0,female,saudi arabia,returning,sports,sportswear,quickcart,paypal,desktop,paid ads,gold,standard,east,autumn,no,Friday,3,24,173.78,7,15,182.47,11.49,45.52,1091,5,4.8,13629.09,14.69,160.27,1,2023,9,1,6,Not Returned
0,female,india,new,home & kitchen,decor,freshmart,debit card,mobile,paid ads,silver,express,east,autumn,no,Friday,3,30,126.47,1,0,0,15.28,11.3,153.05,4,2.7,1159.33,19.41,29.71,0,2023,9,1,6,Returned
0,female,united kingdom,new,toys,educational,quickcart,debit card,desktop,direct,standard,standard,east,autumn,no,Friday,3,40,39.94,2,20,15.98,8.36,4.35,76.61,4,3.9,353.67,18.29,14.01,0,2023,9,1,6,Not Returned
0,female,united kingdom,premium,home & kitchen,appliances,freshmart,paypal,mobile,social media,platinum,standard,east,autumn,no,Friday,3,42,140.71,3,15,63.32,3.8,20.13,382.74,7,4.5,7132.98,5.85,22.39,0,2023,9,1,6,Not Returned
0,female,united states,premium,books,non-fiction,freshmart,cash on delivery,mobile,referral,standard,express,east,autumn,no,Friday,3,52,20.54,4,5,4.11,15.17,2.98,96.2,8,3.3,2530.08,19.87,19.11,0,2023,9,1,6,Returned
0,female,uae,returning,groceries,beverages,freshmart,wallet,tablet,direct,gold,standard,north,autumn,no,Saturday,3,40,15.72,3,0,0,4.38,3.51,55.05,4,5,531.26,27.41,15.09,0,2023,9,2,7,Not Returned
0,male,uae,returning,electronics,accessories,nova,bank transfer,mobile,paid ads,silver,standard,north,autumn,no,Saturday,3,34,228.87,1,10,22.89,4.03,8.83,218.84,6,4.8,3230.41,3,6.57,0,2023,9,2,7,Not Returned
0,female,uae,premium,books,non-fiction,primeplus,cash on delivery,mobile,social media,standard,standard,north,autumn,no,Sunday,3,21,29.07,4,0,0,9.16,11.52,136.96,6,3.3,1863.79,28.47,38.99,0,2023,9,3,1,Returned
0,male,germany,new,sports,equipment,valuemax,credit card,mobile,organic search,standard,express,west,autumn,no,Sunday,3,24,153.27,3,40,183.92,16.41,23,315.3,1,3.9,2711.61,19.98,63,0,2023,9,3,1,Not Returned
0,male,canada,new,home & kitchen,furniture,nova,bank transfer,mobile,organic search,standard,express,north,autumn,no,Sunday,3,18,62,5,30,93,19.14,14.58,250.72,3,3.5,2743.97,27.63,69.27,0,2023,9,3,1,Returned
0,male,united kingdom,returning,fashion,bags,ecolife,paypal,mobile,referral,silver,standard,north,autumn,no,Sunday,3,43,68.51,2,20,27.4,6.69,5.71,122.02,6,4.2,1370.44,20.9,25.5,0,2023,9,3,1,Not Returned
0,female,united kingdom,returning,electronics,mobile,ecolife,paypal,mobile,referral,gold,pickup,west,autumn,no,Sunday,3,31,771.55,3,5,115.73,3.96,88.92,2291.8,5,3.3,27911.89,18.65,427.42,1,2023,9,3,1,Returned
0,male,uae,returning,toys,action figures,nova,bank transfer,desktop,social media,standard,standard,north,autumn,yes,Monday,3,50,43.66,2,0,0,4.45,7.85,99.62,5,4.3,103.69,22.67,22.58,0,2023,9,4,2,Not Returned
0,female,india,new,fashion,men clothing,primeplus,cash on delivery,mobile,email,silver,standard,east,autumn,no,Monday,3,42,145.31,1,40,58.12,0.19,11.01,98.39,8,4.3,936.91,6.72,6.61,0,2023,9,4,2,Not Returned
0,female,united kingdom,new,fashion,shoes,valuemax,debit card,mobile,paid ads,standard,standard,central,autumn,no,Monday,3,30,130.69,5,10,65.34,10.88,25.07,624.06,7,4.6,8002.07,29.33,183.04,1,2023,9,4,2,Not Returned
0,male,india,loyal,sports,fitness,apex,wallet,desktop,email,gold,standard,west,autumn,no,Tuesday,3,28,123.11,5,15,92.33,8.69,31.12,563.03,5,4.9,9070.33,38.92,219.13,1,2023,9,5,3,Not Returned
0,female,united states,returning,beauty,skincare,trendify,paypal,desktop,paid ads,platinum,standard,south,autumn,yes,Tuesday,3,29,24.95,1,0,0,0,0.75,25.7,6,3.7,181.32,19.4,4.99,0,2023,9,5,3,Not Returned
0,male,australia,new,groceries,beverages,ecolife,credit card,mobile,organic search,silver,standard,east,autumn,no,Wednesday,3,30,24.77,3,0,0,9.27,3.3,86.88,4,4,1598.53,30.68,26.65,0,2023,9,6,4,Not Returned
0,female,germany,returning,groceries,fresh produce,urbanco,credit card,desktop,paid ads,gold,express,east,autumn,no,Wednesday,3,39,13.11,6,25,19.66,18.36,5.49,82.85,4,3.9,633.9,14.6,12.1,0,2023,9,6,4,Not Returned
0,female,saudi arabia,loyal,beauty,skincare,apex,bank transfer,mobile,referral,silver,standard,east,autumn,no,Wednesday,3,53,75.18,4,15,45.11,6.65,15.81,278.07,3,4.5,3232.08,40.79,113.42,0,2023,9,6,4,Not Returned
0,male,france,loyal,electronics,mobile,trendify,wallet,desktop,direct,standard,express,east,autumn,no,Thursday,3,36,333.81,2,25,166.9,12.88,78.69,592.29,0,5,11427.08,22.77,134.86,1,2023,9,7,5,Not Returned
0,male,canada,returning,electronics,laptop,primeplus,wallet,mobile,email,silver,standard,south,autumn,no,Thursday,3,64,573.37,4,10,229.35,9.18,206.27,2279.58,6,4.4,10176.55,16.2,369.29,1,2023,9,7,5,Not Returned
0,female,united states,returning,sports,fitness,nova,bank transfer,mobile,referral,standard,standard,south,autumn,no,Thursday,3,18,69.55,3,0,0,4.14,19.84,232.63,8,3.5,2836.12,24.18,56.25,0,2023,9,7,5,Returned
0,female,united states,loyal,home & kitchen,appliances,zenith,wallet,mobile,organic search,silver,standard,south,autumn,no,Friday,3,36,138.08,1,15,20.71,3.85,13.82,135.04,3,5,2493.29,6.27,8.47,0,2023,9,8,6,Not Returned
0,male,united states,returning,electronics,accessories,valuemax,credit card,desktop,paid ads,gold,standard,north,autumn,no,Sunday,3,44,225.73,3,10,67.72,0,41.27,650.74,5,4.6,8140.4,23.98,156.05,1,2023,9,10,1,Not Returned
1,female,uae,returning,sports,outdoor,apex,credit card,tablet,social media,gold,express,west,autumn,no,Sunday,3,38,127.36,1,20,25.47,7.34,6.03,115.26,3,3.9,1595.5,26.1,30.08,0,2023,9,10,1,Not Returned
0,female,canada,new,fashion,bags,freshmart,cash on delivery,mobile,direct,standard,standard,west,autumn,no,Sunday,3,47,65.92,3,20,39.55,10.42,17.24,185.87,6,4.2,908.78,16.34,30.37,0,2023,9,10,1,Not Returned
0,female,pakistan,premium,toys,puzzles,trendify,bank transfer,desktop,email,standard,same day,central,autumn,no,Monday,3,40,49.07,2,0,0,19.01,10.16,127.31,4,3.7,2296.8,21.75,27.69,0,2023,9,11,2,Not Returned
0,female,pakistan,premium,fashion,shoes,freshmart,debit card,mobile,social media,standard,express,east,autumn,no,Monday,3,42,45.41,7,15,47.68,19.8,9.83,299.82,6,4.7,4259,32.39,97.11,0,2023,9,11,2,Not Returned
1,male,saudi arabia,loyal,groceries,snacks,urbanco,credit card,tablet,email,gold,same day,north,autumn,no,Monday,3,26,15.55,4,20,12.44,18.5,6.71,74.97,6,3,1782.83,27.69,20.76,0,2023,9,11,2,Returned
0,male,saudi arabia,loyal,beauty,fragrance,nova,bank transfer,desktop,referral,silver,express,north,autumn,yes,Monday,3,26,96.85,7,15,101.69,20.84,67.7,664.8,7,3.7,11731.7,23.23,154.43,1,2023,9,11,2,Not Returned
0,female,australia,loyal,home & kitchen,furniture,freshmart,bank transfer,desktop,email,standard,standard,central,autumn,no,Tuesday,3,20,131.83,3,30,118.65,6.29,28.46,311.59,5,4,1345.33,13.87,43.22,0,2023,9,12,3,Not Returned
0,female,united kingdom,loyal,home & kitchen,decor,quickcart,wallet,mobile,organic search,gold,express,south,autumn,no,Wednesday,3,41,116.23,5,15,87.17,15.4,69.15,578.53,8,4.1,11575.99,20.96,121.26,1,2023,9,13,4,Not Returned
0,female,united states,loyal,electronics,headphones,valuemax,wallet,tablet,organic search,platinum,standard,south,autumn,no,Wednesday,3,18,395.02,5,10,197.51,0.06,191.95,1969.6,5,4.2,16920.65,21.87,430.75,1,2023,9,13,4,Not Returned
0,male,uae,loyal,groceries,fresh produce,valuemax,cash on delivery,mobile,direct,gold,standard,south,autumn,no,Thursday,3,52,29.33,3,10,8.8,1.19,4.69,85.07,4,5,1107.42,24.52,20.86,0,2023,9,14,5,Not Returned
0,female,australia,loyal,groceries,fresh produce,ecolife,debit card,desktop,email,platinum,standard,west,autumn,no,Thursday,3,43,14.59,4,5,2.92,5.52,2.63,63.59,3,4.4,1712.69,14.58,9.27,0,2023,9,14,5,Not Returned
0,male,germany,new,groceries,beverages,valuemax,debit card,desktop,social media,silver,express,east,autumn,no,Thursday,3,23,13.82,2,0,0,12.84,1.6,42.08,7,3.5,478.14,18.84,7.93,0,2023,9,14,5,Returned
0,female,uae,loyal,electronics,accessories,zenith,bank transfer,desktop,paid ads,gold,standard,west,autumn,no,Thursday,3,43,521.38,1,35,182.48,1.51,48.8,389.21,6,4.6,3889.17,17.52,68.19,1,2023,9,14,5,Not Returned
0,female,australia,returning,fashion,men clothing,primeplus,wallet,mobile,email,gold,standard,south,autumn,no,Friday,3,38,30.18,1,10,3.02,6.04,1.88,35.08,5,4.4,359.36,20.68,7.25,0,2023,9,15,6,Not Returned
0,female,canada,loyal,beauty,makeup,zenith,credit card,desktop,email,silver,standard,south,autumn,no,Friday,3,44,20.96,5,0,0,12,9.02,125.82,5,2.7,1213.28,36.47,45.89,0,2023,9,15,6,Returned
0,male,canada,new,books,fiction,zenith,wallet,desktop,referral,standard,express,central,autumn,no,Sunday,3,37,12.45,5,5,3.11,20.91,3.29,83.34,5,4.2,1437.62,14.95,12.46,0,2023,9,17,1,Not Returned
0,male,germany,loyal,electronics,mobile,valuemax,wallet,desktop,organic search,standard,express,central,autumn,no,Sunday,3,44,451.35,4,15,270.81,16.84,188.76,1740.19,6,4.6,10095.93,3.02,52.55,1,2023,9,17,1,Not Returned
0,other,germany,loyal,fashion,men clothing,valuemax,wallet,mobile,direct,standard,standard,central,autumn,no,Sunday,3,19,56.34,2,15,16.9,6.93,6,108.71,6,3.8,2757.66,36.39,39.56,0,2023,9,17,1,Not Returned
0,male,pakistan,new,groceries,fresh produce,apex,debit card,mobile,social media,silver,standard,south,autumn,no,Monday,3,27,21.19,6,35,44.5,13.36,3.94,99.94,4,3.8,1990.96,15.86,15.85,0,2023,9,18,2,Not Returned
0,female,uae,loyal,sports,outdoor,urbanco,wallet,desktop,paid ads,gold,standard,east,autumn,no,Monday,3,32,43.88,4,15,26.33,2.98,15.13,167.3,8,4.9,3510.35,27.06,45.27,0,2023,9,18,2,Not Returned
0,male,germany,new,fashion,men clothing,apex,credit card,mobile,direct,platinum,standard,central,autumn,no,Monday,3,27,79.94,2,25,39.97,0.98,8.74,129.63,5,5,1939.03,28.74,37.26,0,2023,9,18,2,Not Returned
1,female,canada,returning,toys,educational,trendify,debit card,mobile,organic search,standard,standard,north,autumn,no,Tuesday,3,39,58.61,1,40,23.44,7,6.44,48.61,6,1.5,687.85,20.49,9.96,0,2023,9,19,3,Returned
0,male,united states,returning,toys,action figures,primeplus,debit card,mobile,referral,standard,standard,north,autumn,no,Tuesday,3,39,18.84,4,0,0,7.81,5.27,88.44,4,3.6,1585.27,17.36,15.35,0,2023,9,19,3,Returned
0,female,saudi arabia,new,beauty,haircare,apex,wallet,mobile,email,standard,standard,south,autumn,no,Tuesday,3,41,23.62,9,20,42.52,18.55,10.22,198.83,7,4.1,1634.31,28.44,56.55,0,2023,9,19,3,Not Returned
1,male,india,returning,fashion,women clothing,urbanco,cash on delivery,mobile,paid ads,standard,standard,east,autumn,no,Tuesday,3,20,51.47,2,30,30.88,8.07,9.77,89.9,6,3.1,1697.59,14.24,12.8,0,2023,9,19,3,Returned
0,female,germany,returning,electronics,laptop,zenith,debit card,tablet,organic search,standard,express,north,autumn,no,Wednesday,3,40,487.5,1,25,121.88,9.96,27.99,403.57,1,5,1327.39,18,72.64,1,2023,9,20,4,Not Returned
0,male,pakistan,returning,beauty,fragrance,primeplus,wallet,mobile,referral,gold,standard,central,autumn,no,Thursday,3,42,53.04,2,20,21.22,2.94,5.75,93.55,4,4,893.51,37.28,34.88,0,2023,9,21,5,Not Returned
1,female,canada,returning,beauty,fragrance,zenith,wallet,mobile,organic search,gold,express,south,autumn,no,Thursday,3,18,23.7,2,0,0,10.4,5.09,62.89,5,3.1,1032.16,35.56,22.36,0,2023,9,21,5,Returned
0,male,pakistan,loyal,groceries,beverages,quickcart,debit card,desktop,direct,silver,standard,west,autumn,no,Thursday,3,36,27.11,2,15,8.13,7,3.6,56.69,4,3.4,836.85,15.32,8.68,0,2023,9,21,5,Returned
0,male,united kingdom,loyal,electronics,laptop,apex,paypal,mobile,social media,standard,standard,north,autumn,yes,Friday,3,40,714.88,1,5,35.74,5.57,37.39,722.1,3,5,5657.77,18.62,134.46,1,2023,9,22,6,Not Returned
0,male,germany,new,groceries,beverages,zenith,paypal,mobile,social media,standard,standard,west,autumn,no,Friday,3,43,29.05,6,0,0,11.03,12.21,197.54,5,4.6,478.61,29.18,57.64,0,2023,9,22,6,Not Returned
0,male,pakistan,returning,home & kitchen,appliances,valuemax,debit card,desktop,social media,standard,standard,north,autumn,no,Friday,3,37,135.48,4,0,0,8.49,35.38,585.79,9,4,3992.65,15.08,88.34,1,2023,9,22,6,Not Returned
0,female,united kingdom,loyal,beauty,fragrance,valuemax,debit card,desktop,social media,standard,standard,central,autumn,no,Friday,3,28,32.29,4,10,12.92,7.72,10.65,134.61,5,4.2,3091.77,35.99,48.45,0,2023,9,22,6,Not Returned
0,male,canada,loyal,groceries,beverages,urbanco,debit card,mobile,email,gold,standard,south,autumn,no,Sunday,3,18,14.94,4,10,5.98,9.89,6.65,70.32,7,4.1,866.31,24.67,17.35,0,2023,9,24,1,Not Returned
0,female,uae,new,groceries,beverages,nova,paypal,mobile,direct,silver,standard,east,autumn,no,Sunday,3,42,21.19,2,10,4.24,6.07,1.41,45.62,4,3.6,904.45,21.59,9.85,0,2023,9,24,1,Not Returned
1,male,united states,returning,fashion,men clothing,quickcart,wallet,desktop,referral,standard,standard,south,autumn,no,Sunday,3,26,98.95,3,20,59.37,7.61,14.5,259.59,5,2.9,2342.81,34.42,89.35,0,2023,9,24,1,Returned
1,female,france,new,groceries,fresh produce,urbanco,cash on delivery,mobile,paid ads,standard,standard,central,autumn,no,Sunday,3,24,14.12,3,20,8.47,9.88,2.65,46.42,6,4.4,502.93,14.52,6.74,0,2023,9,24,1,Not Returned
0,female,saudi arabia,returning,fashion,men clothing,freshmart,debit card,mobile,direct,standard,standard,central,autumn,no,Sunday,3,44,57.41,4,0,0,9.88,11.02,250.54,5,4,4313.97,35.89,89.92,0,2023,9,24,1,Not Returned
0,male,united kingdom,returning,fashion,women clothing,urbanco,wallet,desktop,paid ads,standard,express,north,autumn,no,Monday,3,36,41.57,5,0,0,17.56,16.66,242.07,3,4.1,2853.06,28.44,68.84,0,2023,9,25,2,Not Returned
0,female,germany,loyal,sports,equipment,quickcart,cash on delivery,mobile,email,standard,standard,east,autumn,no,Monday,3,36,119.62,4,20,95.7,7.45,27.59,417.82,5,4.2,2526.62,6.63,27.7,1,2023,9,25,2,Not Returned
0,female,pakistan,returning,home & kitchen,decor,ecolife,wallet,mobile,direct,standard,express,north,autumn,no,Monday,3,28,128.08,4,0,0,16.55,49.27,578.14,8,4.9,2374.02,29.17,168.64,1,2023,9,25,2,Not Returned
0,male,france,new,groceries,dairy,urbanco,debit card,mobile,direct,standard,express,east,autumn,no,Monday,3,19,14.01,2,25,7,12.6,1.78,35.4,0,4.9,559.05,19.84,7.02,0,2023,9,25,2,Not Returned
0,male,canada,loyal,home & kitchen,decor,quickcart,cash on delivery,desktop,paid ads,standard,standard,west,autumn,yes,Monday,3,43,116.46,3,15,52.41,10.35,21.78,329.1,6,4.4,3406.83,26.13,85.99,0,2023,9,25,2,Not Returned
0,female,pakistan,new,beauty,makeup,nova,bank transfer,mobile,referral,platinum,standard,central,autumn,no,Monday,3,33,39.2,1,0,0,0,4.41,43.61,7,5,403.34,30.74,13.41,0,2023,9,25,2,Not Returned
0,male,united states,premium,home & kitchen,cookware,trendify,credit card,mobile,email,standard,standard,central,autumn,no,Monday,3,28,141.78,5,0,0,8.84,61.6,779.34,6,3.7,9091.59,16.04,125.01,1,2023,9,25,2,Not Returned
0,female,canada,returning,fashion,women clothing,primeplus,credit card,desktop,email,standard,same day,south,autumn,no,Monday,3,44,63.72,3,30,57.35,21.95,9.29,165.05,0,4.5,2907.23,25.24,41.66,0,2023,9,25,2,Not Returned
0,male,india,returning,books,non-fiction,primeplus,debit card,mobile,referral,standard,same day,north,autumn,no,Tuesday,3,32,24.23,2,5,2.42,21.12,3.66,70.82,7,4.1,754.39,37.85,26.81,0,2023,9,26,3,Not Returned
0,female,united states,new,groceries,dairy,trendify,credit card,mobile,social media,standard,standard,south,autumn,no,Tuesday,3,33,12.36,1,30,3.71,6.18,0.53,15.36,5,3,356.67,26.24,4.03,0,2023,9,26,3,Not Returned
0,female,germany,returning,fashion,women clothing,apex,credit card,mobile,referral,standard,standard,north,autumn,no,Wednesday,3,30,46.94,4,5,9.39,9.6,19.09,207.06,6,4,501.29,27.7,57.36,0,2023,9,27,4,Not Returned
0,female,australia,returning,groceries,snacks,freshmart,bank transfer,desktop,referral,standard,standard,south,autumn,no,Wednesday,3,41,12.63,4,10,5.05,7.74,6.06,59.27,7,3.8,349.61,5.44,3.22,0,2023,9,27,4,Not Returned
0,female,canada,returning,sports,sportswear,trendify,credit card,desktop,social media,gold,standard,north,autumn,no,Thursday,3,36,94.61,1,0,0,4.74,3.14,102.49,5,3.9,893.49,33.64,34.48,0,2023,9,28,5,Not Returned
0,male,united states,returning,fashion,bags,valuemax,bank transfer,tablet,paid ads,gold,pickup,east,autumn,no,Thursday,3,56,75.59,2,5,7.56,0.1,17.93,161.65,7,4,2712.25,21.15,34.19,0,2023,9,28,5,Not Returned
0,male,canada,returning,home & kitchen,decor,zenith,wallet,mobile,paid ads,standard,standard,north,autumn,no,Thursday,3,38,109.29,5,25,136.61,10.05,63.86,483.75,6,3.5,7929.08,7.69,37.2,1,2023,9,28,5,Returned
0,female,united states,returning,home & kitchen,appliances,urbanco,debit card,mobile,social media,silver,express,west,autumn,no,Thursday,3,26,134.89,2,20,53.96,11.86,17.32,245,4,3.3,3919.82,3,7.35,0,2023,9,28,5,Returned
0,male,australia,returning,groceries,snacks,urbanco,paypal,mobile,email,standard,standard,south,autumn,no,Saturday,3,46,14.91,3,0,0,6.04,4.16,54.93,4,4,363.86,31.3,17.19,0,2023,9,30,7,Not Returned
0,female,uae,loyal,home & kitchen,cookware,zenith,debit card,desktop,social media,standard,same day,west,autumn,yes,Saturday,3,19,93.23,1,35,32.63,19.01,4.96,84.57,0,4,969.21,17.25,14.59,0,2023,9,30,7,Not Returned
0,female,australia,returning,books,non-fiction,ecolife,bank transfer,mobile,paid ads,platinum,standard,south,autumn,no,Saturday,3,49,46.32,2,35,32.42,0.07,10.74,71.03,5,4.8,1375.71,20.81,14.78,0,2023,9,30,7,Not Returned
0,male,germany,loyal,books,comics,apex,cash on delivery,desktop,organic search,gold,standard,central,autumn,no,Sunday,4,19,38.54,4,5,7.71,4.96,6.66,158.07,5,4.3,3116.36,16.35,25.84,0,2023,10,1,1,Not Returned
0,female,india,returning,home & kitchen,furniture,quickcart,cash on delivery,tablet,organic search,standard,standard,central,autumn,no,Sunday,4,40,155.1,1,20,31.02,4.61,7.29,135.98,5,4.5,2279.16,3,4.08,0,2023,10,1,1,Not Returned
1,female,australia,returning,electronics,laptop,trendify,paypal,mobile,paid ads,standard,standard,central,autumn,yes,Monday,4,45,457.14,5,15,342.86,11.91,98.33,2053.08,5,2.6,6430.5,14.63,300.37,1,2023,10,2,2,Returned
0,male,india,premium,groceries,fresh produce,trendify,cash on delivery,desktop,organic search,silver,standard,south,autumn,no,Monday,4,47,23.19,2,15,6.96,11.74,4.08,55.24,7,4.6,1647.33,26.07,14.4,0,2023,10,2,2,Not Returned
0,female,germany,new,home & kitchen,furniture,nova,debit card,desktop,social media,standard,express,central,autumn,no,Monday,4,45,166.43,2,5,16.64,13.11,25.09,354.42,3,4.4,1177.33,20.99,74.39,0,2023,10,2,2,Not Returned
0,male,uae,returning,sports,fitness,trendify,cash on delivery,mobile,social media,silver,express,south,autumn,no,Monday,4,46,69.49,4,5,13.9,20.07,32.8,316.93,5,3.7,4409.56,11,34.86,0,2023,10,2,2,Not Returned
0,male,germany,loyal,fashion,men clothing,urbanco,paypal,mobile,social media,standard,standard,north,autumn,no,Tuesday,4,38,43.12,3,25,32.34,4.44,4.51,105.97,5,3.5,2247.32,28.8,30.52,0,2023,10,3,3,Returned
0,male,australia,returning,home & kitchen,cookware,quickcart,wallet,desktop,social media,standard,pickup,west,autumn,no,Tuesday,4,45,165.5,1,20,33.1,10.74,7.57,150.71,7,4,2809.18,18.81,28.35,0,2023,10,3,3,Not Returned
0,female,india,returning,fashion,women clothing,freshmart,paypal,mobile,referral,standard,standard,east,autumn,no,Tuesday,4,57,63.81,2,5,6.38,8.29,4.23,133.76,5,3.2,326.79,37.86,50.64,0,2023,10,3,3,Returned
0,male,canada,new,fashion,shoes,apex,wallet,desktop,paid ads,standard,express,east,autumn,no,Tuesday,4,42,130.67,4,0,0,18.77,60.41,601.86,6,4.2,9841.38,24.91,149.92,1,2023,10,3,3,Not Returned
0,male,saudi arabia,returning,fashion,shoes,trendify,credit card,tablet,email,standard,standard,central,autumn,no,Wednesday,4,29,96.3,5,30,144.45,10.55,44.37,391.97,6,4,1749.02,19.44,76.2,1,2023,10,4,4,Not Returned
0,female,united states,loyal,books,fiction,ecolife,paypal,mobile,paid ads,silver,express,west,autumn,no,Wednesday,4,25,31.34,3,30,28.21,13.65,8.83,88.29,4,4.1,1140.36,19.82,17.5,0,2023,10,4,4,Not Returned
1,female,saudi arabia,returning,sports,equipment,valuemax,credit card,desktop,organic search,platinum,express,north,autumn,no,Wednesday,4,40,59.39,3,10,17.82,10.61,5.91,176.87,7,2.2,2434.12,16.19,28.64,0,2023,10,4,4,Returned
0,male,canada,returning,electronics,headphones,apex,paypal,tablet,paid ads,silver,standard,east,autumn,no,Wednesday,4,34,169.45,2,10,33.89,5.41,30.72,341.14,5,4.9,6173.92,11.33,38.65,0,2023,10,4,4,Not Returned
0,male,united states,new,electronics,headphones,quickcart,credit card,mobile,social media,silver,standard,west,autumn,no,Thursday,4,21,299.44,5,0,0,11.16,101.63,1609.99,4,5,16701.42,17.59,283.2,1,2023,10,5,5,Not Returned
0,male,india,premium,sports,equipment,nova,bank transfer,mobile,organic search,standard,standard,east,autumn,no,Thursday,4,23,157.81,1,20,31.56,5.36,9.81,141.42,7,3.9,1278.9,4.66,6.59,0,2023,10,5,5,Not Returned
0,female,united kingdom,returning,fashion,women clothing,trendify,debit card,desktop,email,standard,express,south,autumn,no,Friday,4,55,42.73,6,15,38.46,20.05,18.93,256.9,3,3.3,3654.62,20.52,52.72,0,2023,10,6,6,Returned
0,male,france,new,beauty,skincare,trendify,credit card,mobile,paid ads,silver,express,east,autumn,no,Friday,4,44,17.3,2,15,5.19,13.57,2.72,45.7,3,4.4,746.99,14.43,6.59,0,2023,10,6,6,Not Returned
1,male,uae,loyal,home & kitchen,furniture,apex,credit card,mobile,referral,standard,standard,north,autumn,yes,Friday,4,24,86.34,5,0,0,9.67,39.65,481.02,5,2.5,10180.37,25.9,124.58,1,2023,10,6,6,Returned
1,male,uae,returning,beauty,makeup,urbanco,bank transfer,tablet,direct,standard,standard,east,autumn,no,Friday,4,33,75.43,2,0,0,5.52,14.5,170.88,3,2.9,154.28,26.25,44.86,0,2023,10,6,6,Returned
0,male,canada,loyal,groceries,beverages,freshmart,debit card,mobile,email,standard,standard,south,autumn,no,Saturday,4,63,21.74,3,15,9.78,4.26,2.38,62.08,3,4.2,734.95,38.97,24.19,0,2023,10,7,7,Not Returned
0,female,uae,returning,fashion,shoes,ecolife,cash on delivery,mobile,organic search,standard,same day,west,autumn,no,Saturday,4,46,64.27,2,0,0,23.38,13.45,165.37,1,5,1383.94,22.98,38,0,2023,10,7,7,Not Returned
0,male,india,premium,home & kitchen,cookware,trendify,credit card,desktop,email,standard,standard,south,autumn,no,Sunday,4,35,94.87,2,0,0,4.56,7.32,201.62,5,4,4143.66,9.53,19.21,0,2023,10,8,1,Not Returned
0,male,saudi arabia,returning,fashion,bags,quickcart,credit card,desktop,direct,standard,standard,north,autumn,no,Sunday,4,31,119.96,6,25,179.94,11.57,72.95,624.34,7,3.9,9236.84,22.22,138.73,1,2023,10,8,1,Not Returned
1,male,canada,returning,sports,sportswear,freshmart,bank transfer,mobile,social media,standard,pickup,south,autumn,no,Monday,4,39,123.55,4,20,98.84,8.27,20.01,423.64,6,2.8,6054.67,17.39,73.67,1,2023,10,9,2,Returned
