returned,customer_gender,country,customer_segment,product_category,product_subcategory,brand,payment_method,device_type,traffic_source,membership_status,shipping_method,warehouse_region,season,holiday_season,day_of_week,quarter,customer_age,unit_price,quantity,discount_percent,discount_amount,shipping_cost,tax_amount,order_amount,delivery_days,review_rating,customer_lifetime_value,profit_margin_percent,profit_amount,high_value_order,order_year,order_month,order_day,order_dow
0,male,france,new,beauty,skincare,urbanco,wallet,mobile,social media,silver,standard,north,autumn,no,Thursday,4.0,31.0,84.9,5.0,10.0,42.45,8.9,44.63,435.58,5.0,4.3,5665.38,26.8,116.74,1.0,2023.0,10.0,12.0,5.0
0,other,india,loyal,electronics,mobile,apex,bank transfer,mobile,paid ads,standard,standard,central,autumn,no,Friday,4.0,46.0,722.03,3.0,25.0,541.52,8.41,82.49,1715.47,6.0,4.7,27696.32,24.97,428.35,1.0,2023.0,10.0,13.0,6.0
0,male,canada,returning,sports,equipment,ecolife,bank transfer,mobile,direct,silver,standard,north,autumn,no,Friday,4.0,37.0,137.85,2.0,15.0,41.36,8.31,22.11,264.76,8.0,4.6,3343.51,12.3,32.57,0.0,2023.0,10.0,13.0,6.0
0,male,australia,returning,groceries,beverages,valuemax,debit card,mobile,organic search,standard,standard,west,autumn,no,Friday,4.0,43.0,11.23,5.0,25.0,14.04,10.39,4.15,56.65,7.0,3.6,908.76,22.38,12.68,0.0,2023.0,10.0,13.0,6.0
0,female,india,returning,fashion,shoes,apex,wallet,desktop,organic search,silver,same day,north,autumn,no,Friday,4.0,27.0,68.78,5.0,0.0,0.0,24.72,34.32,402.94,2.0,4.3,1483.25,41.86,168.67,1.0,2023.0,10.0,13.0,6.0
0,male,united states,new,toys,action figures,primeplus,wallet,mobile,referral,silver,standard,central,autumn,no,Friday,4.0,38.0,67.65,3.0,5.0,10.15,10.27,7.54,210.61,2.0,5.0,2397.08,17.4,36.65,0.0,2023.0,10.0,13.0,6.0
0,male,saudi arabia,returning,toys,educational,quickcart,debit card,tablet,organic search,gold,standard,south,autumn,no,Friday,4.0,43.0,31.87,4.0,0.0,0.0,4.14,6.8,138.42,5.0,3.7,733.61,12.95,17.93,0.0,2023.0,10.0,13.0,6.0
0,male,india,returning,electronics,headphones,apex,debit card,desktop,organic search,standard,standard,east,autumn,no,Friday,4.0,37.0,250.78,1.0,10.0,25.08,5.81,25.92,257.43,5.0,5.0,665.3,15.12,38.92,0.0,2023.0,10.0,13.0,6.0
0,female,united states,premium,electronics,laptop,ecolife,paypal,mobile,referral,standard,standard,south,autumn,no,Friday,4.0,25.0,472.57,4.0,0.0,0.0,7.57,114.97,2012.82,6.0,3.9,14814.48,16.42,330.51,1.0,2023.0,10.0,13.0,6.0
0,male,saudi arabia,returning,sports,fitness,freshmart,wallet,mobile,referral,standard,pickup,central,autumn,no,Friday,4.0,32.0,127.22,5.0,5.0,31.8,9.37,36.65,650.32,7.0,2.8,3798.83,23.29,151.46,1.0,2023.0,10.0,13.0,6.0
0,female,france,premium,fashion,men clothing,freshmart,cash on delivery,mobile,organic search,gold,pickup,north,autumn,no,Friday,4.0,39.0,64.05,3.0,15.0,28.82,5.21,14.49,183.03,6.0,4.0,3306.9,28.92,52.93,0.0,2023.0,10.0,13.0,6.0
0,female,united states,new,sports,fitness,primeplus,wallet,mobile,social media,platinum,standard,south,autumn,no,Friday,4.0,21.0,56.47,3.0,10.0,16.94,0.66,8.6,161.73,5.0,4.2,1061.44,16.69,26.99,0.0,2023.0,10.0,13.0,6.0
0,female,canada,new,electronics,laptop,trendify,wallet,desktop,paid ads,silver,standard,south,autumn,no,Friday,4.0,31.0,276.51,2.0,20.0,110.6,6.3,46.98,495.7,5.0,4.5,5633.2,10.76,53.34,1.0,2023.0,10.0,13.0,6.0
0,male,france,returning,electronics,headphones,ecolife,cash on delivery,desktop,paid ads,gold,express,south,autumn,no,Friday,4.0,37.0,438.62,3.0,20.0,263.17,15.75,63.09,1131.53,4.0,4.6,9821.85,23.29,263.53,1.0,2023.0,10.0,13.0,6.0
0,male,pakistan,returning,toys,board games,valuemax,credit card,tablet,organic search,silver,standard,south,autumn,no,Friday,4.0,41.0,31.21,4.0,10.0,12.48,8.09,9.99,130.44,8.0,5.0,939.38,19.85,25.89,0.0,2023.0,10.0,13.0,6.0
0,female,saudi arabia,new,electronics,accessories,quickcart,wallet,desktop,paid ads,standard,standard,central,autumn,yes,Friday,4.0,50.0,465.15,2.0,30.0,279.09,1.51,38.02,690.74,3.0,3.7,6253.9,10.82,74.74,1.0,2023.0,10.0,13.0,6.0
0,male,france,returning,fashion,shoes,zenith,credit card,mobile,referral,standard,pickup,north,autumn,no,Friday,4.0,27.0,85.33,4.0,20.0,68.26,8.5,12.67,294.23,3.0,4.4,4612.82,19.43,57.17,0.0,2023.0,10.0,13.0,6.0
0,male,uae,returning,groceries,snacks,urbanco,cash on delivery,tablet,referral,gold,pickup,central,autumn,no,Friday,4.0,40.0,11.06,3.0,0.0,0.0,6.22,2.06,41.46,5.0,2.8,571.45,19.53,8.1,0.0,2023.0,10.0,13.0,6.0
1,female,india,returning,groceries,snacks,freshmart,debit card,mobile,organic search,silver,standard,west,autumn,no,Friday,4.0,44.0,10.79,4.0,0.0,0.0,10.97,3.44,57.57,5.0,3.0,260.75,27.46,15.81,0.0,2023.0,10.0,13.0,6.0
0,female,canada,returning,electronics,laptop,ecolife,credit card,mobile,direct,standard,same day,south,autumn,no,Friday,4.0,32.0,474.99,4.0,5.0,95.0,23.97,124.76,1953.69,1.0,3.4,11206.23,16.78,327.83,1.0,2023.0,10.0,13.0,6.0
0,female,united kingdom,new,home & kitchen,decor,primeplus,bank transfer,mobile,social media,standard,express,west,autumn,no,Friday,4.0,39.0,109.13,1.0,25.0,27.28,10.74,6.55,99.14,5.0,4.2,278.15,24.73,24.52,0.0,2023.0,10.0,13.0,6.0
0,female,australia,returning,fashion,women clothing,apex,debit card,tablet,social media,silver,express,east,autumn,no,Friday,4.0,40.0,66.31,4.0,0.0,0.0,16.99,29.67,311.9,4.0,4.4,4848.16,27.83,86.8,0.0,2023.0,10.0,13.0,6.0
0,female,saudi arabia,premium,home & kitchen,decor,valuemax,debit card,desktop,referral,standard,standard,central,autumn,no,Friday,4.0,20.0,213.5,2.0,15.0,64.05,5.37,19.2,387.52,7.0,4.3,3064.09,32.76,126.95,0.0,2023.0,10.0,13.0,6.0
0,male,uae,new,fashion,shoes,apex,debit card,mobile,social media,gold,express,west,autumn,yes,Friday,4.0,49.0,73.58,3.0,10.0,22.07,11.0,9.36,219.03,8.0,3.6,4083.5,7.77,17.02,0.0,2023.0,10.0,13.0,6.0
0,male,united kingdom,loyal,books,comics,quickcart,credit card,mobile,direct,standard,standard,central,autumn,no,Friday,4.0,48.0,17.54,5.0,0.0,0.0,9.97,9.54,107.21,7.0,4.0,2146.17,15.32,16.42,0.0,2023.0,10.0,13.0,6.0
0,male,germany,returning,groceries,dairy,urbanco,debit card,tablet,referral,standard,standard,east,autumn,no,Friday,4.0,46.0,26.26,3.0,0.0,0.0,9.15,4.36,92.29,3.0,3.8,990.52,23.88,22.04,0.0,2023.0,10.0,13.0,6.0
1,female,saudi arabia,returning,groceries,dairy,valuemax,paypal,mobile,direct,silver,standard,east,autumn,yes,Friday,4.0,53.0,11.79,2.0,10.0,2.36,7.16,2.11,30.49,5.0,3.8,196.91,18.42,5.62,0.0,2023.0,10.0,13.0,6.0
0,female,germany,new,home & kitchen,cookware,quickcart,debit card,desktop,email,standard,standard,north,autumn,no,Saturday,4.0,26.0,112.26,1.0,10.0,11.23,2.5,10.57,114.1,7.0,3.6,2122.99,32.53,37.12,0.0,2023.0,10.0,14.0,7.0
0,female,saudi arabia,loyal,electronics,mobile,apex,bank transfer,desktop,social media,standard,express,north,autumn,no,Saturday,4.0,45.0,416.01,1.0,15.0,62.4,13.24,31.65,398.5,3.0,3.7,3201.97,11.33,45.15,1.0,2023.0,10.0,14.0,7.0
0,female,united states,loyal,electronics,mobile,quickcart,wallet,mobile,social media,gold,standard,central,autumn,no,Saturday,4.0,29.0,210.36,2.0,25.0,105.18,4.48,47.06,367.08,9.0,2.8,6389.0,14.85,54.51,0.0,2023.0,10.0,14.0,7.0
0,other,india,new,groceries,beverages,urbanco,cash on delivery,mobile,referral,standard,standard,west,autumn,no,Saturday,4.0,28.0,29.74,2.0,40.0,23.79,6.61,4.42,46.72,8.0,3.3,709.0,15.56,7.27,0.0,2023.0,10.0,14.0,7.0
0,female,india,new,fashion,bags,ecolife,credit card,mobile,organic search,silver,express,east,autumn,no,Saturday,4.0,35.0,99.35,2.0,20.0,39.74,15.5,13.42,187.88,5.0,4.0,2442.46,25.77,48.42,0.0,2023.0,10.0,14.0,7.0
0,male,germany,returning,books,comics,apex,cash on delivery,mobile,referral,gold,standard,north,autumn,no,Saturday,4.0,18.0,12.88,3.0,20.0,7.73,3.56,3.79,38.26,6.0,4.0,20.0,40.32,15.43,0.0,2023.0,10.0,14.0,7.0
0,female,india,returning,electronics,headphones,quickcart,cash on delivery,mobile,organic search,gold,standard,east,autumn,no,Saturday,4.0,42.0,677.74,4.0,0.0,0.0,2.95,155.44,2869.35,6.0,3.7,18182.61,21.6,619.78,1.0,2023.0,10.0,14.0,7.0
0,male,australia,returning,electronics,accessories,freshmart,paypal,mobile,paid ads,gold,standard,central,autumn,yes,Saturday,4.0,43.0,738.36,1.0,5.0,36.92,3.76,81.55,786.75,6.0,4.6,6995.68,33.65,264.74,1.0,2023.0,10.0,14.0,7.0
0,female,saudi arabia,loyal,sports,fitness,freshmart,bank transfer,mobile,direct,silver,express,west,autumn,yes,Saturday,4.0,28.0,47.21,2.0,15.0,14.16,15.88,8.24,104.38,2.0,3.6,1449.25,28.48,29.73,0.0,2023.0,10.0,14.0,7.0
0,male,france,loyal,beauty,fragrance,freshmart,paypal,tablet,paid ads,silver,standard,central,autumn,no,Saturday,4.0,53.0,58.82,2.0,25.0,29.41,4.36,6.09,98.68,7.0,3.7,2121.22,10.93,10.79,0.0,2023.0,10.0,14.0,7.0
0,male,australia,returning,groceries,dairy,apex,paypal,tablet,email,silver,standard,south,autumn,no,Saturday,4.0,49.0,10.96,5.0,0.0,0.0,15.89,4.61,75.3,6.0,4.2,925.5,20.75,15.62,0.0,2023.0,10.0,14.0,7.0
0,male,united states,new,fashion,women clothing,quickcart,debit card,mobile,social media,standard,standard,east,autumn,no,Saturday,4.0,22.0,69.21,3.0,0.0,0.0,7.68,14.76,230.07,7.0,4.5,3834.4,19.2,44.17,0.0,2023.0,10.0,14.0,7.0
0,male,saudi arabia,premium,beauty,haircare,primeplus,cash on delivery,mobile,direct,standard,express,west,autumn,no,Saturday,4.0,47.0,55.12,1.0,5.0,2.76,13.48,2.0,67.84,4.0,4.6,1501.13,21.95,14.89,0.0,2023.0,10.0,14.0,7.0
0,male,australia,premium,fashion,shoes,valuemax,cash on delivery,tablet,social media,standard,pickup,central,autumn,no,Saturday,4.0,42.0,62.14,5.0,5.0,15.54,10.5,26.01,331.67,4.0,3.0,7833.4,20.1,66.67,0.0,2023.0,10.0,14.0,7.0
0,female,united states,loyal,fashion,shoes,ecolife,debit card,mobile,organic search,standard,standard,west,autumn,no,Saturday,4.0,40.0,32.46,2.0,0.0,0.0,2.0,6.39,73.31,5.0,3.0,1611.13,28.69,21.03,0.0,2023.0,10.0,14.0,7.0
0,female,united kingdom,loyal,fashion,bags,apex,bank transfer,tablet,paid ads,platinum,standard,south,autumn,no,Sunday,4.0,34.0,45.03,2.0,0.0,0.0,0.0,8.56,98.62,6.0,5.0,1088.62,25.99,25.63,0.0,2023.0,10.0,15.0,1.0
0,male,uae,returning,electronics,accessories,zenith,credit card,mobile,referral,standard,same day,central,autumn,no,Sunday,4.0,40.0,233.56,3.0,0.0,0.0,22.81,62.14,785.63,0.0,4.6,13741.85,20.65,162.23,1.0,2023.0,10.0,15.0,1.0
0,female,india,returning,toys,puzzles,trendify,paypal,mobile,referral,standard,standard,south,autumn,no,Sunday,4.0,31.0,31.63,5.0,0.0,0.0,9.75,5.93,173.83,4.0,4.4,883.98,22.64,39.36,0.0,2023.0,10.0,15.0,1.0
0,female,united kingdom,returning,home & kitchen,cookware,apex,cash on delivery,desktop,referral,silver,express,south,autumn,no,Sunday,4.0,32.0,61.97,4.0,0.0,0.0,22.47,15.11,285.46,4.0,4.3,3380.62,39.09,111.59,0.0,2023.0,10.0,15.0,1.0
0,male,australia,returning,books,fiction,apex,wallet,desktop,paid ads,standard,standard,south,autumn,no,Sunday,4.0,47.0,33.86,3.0,40.0,40.63,5.25,8.91,75.11,6.0,3.7,20.0,10.04,7.54,0.0,2023.0,10.0,15.0,1.0
0,male,saudi arabia,new,sports,fitness,apex,bank transfer,mobile,organic search,standard,standard,west,autumn,no,Sunday,4.0,51.0,306.22,2.0,25.0,153.11,7.56,71.34,538.23,8.0,4.7,5937.6,21.94,118.09,1.0,2023.0,10.0,15.0,1.0
0,male,germany,returning,groceries,snacks,quickcart,wallet,mobile,email,standard,express,west,autumn,no,Sunday,4.0,47.0,17.67,4.0,0.0,0.0,15.93,3.28,89.89,2.0,4.1,848.79,34.19,30.73,0.0,2023.0,10.0,15.0,1.0
1,male,pakistan,new,books,fiction,primeplus,wallet,mobile,paid ads,standard,express,central,autumn,no,Sunday,4.0,18.0,19.37,3.0,15.0,8.72,15.69,4.34,69.42,5.0,2.3,130.32,14.84,10.3,0.0,2023.0,10.0,15.0,1.0
1,male,india,new,electronics,mobile,freshmart,debit card,mobile,social media,standard,standard,north,autumn,no,Sunday,4.0,21.0,239.11,3.0,0.0,0.0,5.19,63.78,786.3,9.0,2.0,10270.69,10.17,79.97,1.0,2023.0,10.0,15.0,1.0
0,female,australia,returning,electronics,headphones,urbanco,debit card,mobile,paid ads,gold,express,east,autumn,no,Sunday,4.0,24.0,479.68,2.0,20.0,191.87,8.86,39.6,815.95,4.0,4.1,7610.97,27.26,222.43,1.0,2023.0,10.0,15.0,1.0
0,male,australia,loyal,fashion,women clothing,primeplus,credit card,mobile,email,standard,standard,central,autumn,no,Sunday,4.0,26.0,69.97,1.0,10.0,7.0,5.43,5.05,73.45,3.0,3.6,1750.77,11.47,8.42,0.0,2023.0,10.0,15.0,1.0
0,male,pakistan,returning,groceries,beverages,quickcart,cash on delivery,desktop,paid ads,standard,same day,central,autumn,no,Sunday,4.0,50.0,21.4,3.0,35.0,22.47,24.27,7.55,73.55,2.0,3.4,920.4,17.46,12.84,0.0,2023.0,10.0,15.0,1.0
0,female,france,returning,home & kitchen,cookware,trendify,bank transfer,desktop,email,gold,same day,east,autumn,no,Sunday,4.0,36.0,151.92,2.0,10.0,30.38,19.82,31.1,324.38,0.0,5.0,3801.06,28.2,91.48,0.0,2023.0,10.0,15.0,1.0
0,male,uae,loyal,beauty,makeup,trendify,paypal,mobile,paid ads,gold,pickup,north,autumn,no,Monday,4.0,35.0,28.52,5.0,0.0,0.0,6.75,16.55,165.9,4.0,3.1,1484.7,27.1,44.96,0.0,2023.0,10.0,16.0,2.0
0,female,germany,returning,beauty,skincare,valuemax,wallet,mobile,paid ads,gold,standard,central,autumn,no,Monday,4.0,36.0,88.62,3.0,10.0,26.59,4.15,23.27,266.69,4.0,4.3,3438.62,34.84,92.91,0.0,2023.0,10.0,16.0,2.0
0,female,uae,loyal,groceries,fresh produce,apex,credit card,desktop,paid ads,standard,standard,south,autumn,no,Monday,4.0,29.0,16.49,6.0,0.0,0.0,12.22,10.29,121.45,4.0,4.5,2676.78,26.08,31.67,0.0,2023.0,10.0,16.0,2.0
1,male,united states,loyal,books,comics,valuemax,cash on delivery,mobile,referral,silver,standard,central,autumn,no,Monday,4.0,54.0,25.98,2.0,20.0,10.39,2.74,4.95,49.26,5.0,3.1,712.33,23.52,11.59,0.0,2023.0,10.0,16.0,2.0
1,male,canada,new,beauty,haircare,nova,credit card,desktop,paid ads,platinum,express,east,autumn,yes,Monday,4.0,21.0,38.99,1.0,0.0,0.0,9.46,4.48,52.93,3.0,2.6,727.22,33.62,17.8,0.0,2023.0,10.0,16.0,2.0
0,female,saudi arabia,returning,groceries,beverages,primeplus,debit card,desktop,referral,silver,standard,north,autumn,no,Monday,4.0,25.0,17.52,2.0,35.0,12.26,4.29,2.79,29.86,7.0,4.3,437.05,21.01,6.27,0.0,2023.0,10.0,16.0,2.0
0,female,france,loyal,fashion,shoes,quickcart,cash on delivery,mobile,organic search,silver,standard,north,autumn,no,Monday,4.0,32.0,58.86,4.0,35.0,82.4,9.47,24.29,186.8,7.0,3.9,3755.46,21.26,39.71,0.0,2023.0,10.0,16.0,2.0
0,other,canada,new,toys,puzzles,primeplus,debit card,mobile,social media,standard,standard,west,autumn,no,Monday,4.0,60.0,24.45,2.0,20.0,9.78,8.14,5.59,52.85,7.0,3.2,599.75,14.26,7.54,0.0,2023.0,10.0,16.0,2.0
1,female,uae,returning,fashion,shoes,ecolife,debit card,desktop,organic search,standard,express,central,autumn,no,Monday,4.0,59.0,41.59,2.0,25.0,20.8,16.37,9.75,88.5,3.0,3.0,982.56,17.26,15.28,0.0,2023.0,10.0,16.0,2.0
0,male,saudi arabia,new,electronics,mobile,zenith,cash on delivery,desktop,social media,silver,same day,north,autumn,no,Monday,4.0,30.0,388.34,2.0,35.0,271.84,20.36,92.32,617.52,4.0,3.1,10733.39,3.0,18.53,1.0,2023.0,10.0,16.0,2.0
0,female,united kingdom,returning,fashion,women clothing,zenith,bank transfer,desktop,referral,standard,standard,central,autumn,no,Monday,4.0,60.0,31.15,2.0,15.0,9.35,1.75,3.12,57.82,5.0,4.0,255.69,35.66,20.62,0.0,2023.0,10.0,16.0,2.0
0,female,united states,premium,beauty,haircare,urbanco,debit card,desktop,organic search,standard,pickup,central,autumn,no,Monday,4.0,26.0,23.52,7.0,15.0,24.7,12.7,5.85,158.49,4.0,3.9,3138.38,32.97,52.25,0.0,2023.0,10.0,16.0,2.0
0,male,saudi arabia,loyal,fashion,women clothing,nova,bank transfer,tablet,direct,silver,standard,west,autumn,no,Monday,4.0,37.0,132.33,2.0,5.0,13.23,7.55,18.3,277.28,8.0,3.9,5797.78,20.32,56.34,0.0,2023.0,10.0,16.0,2.0
0,female,pakistan,loyal,groceries,snacks,valuemax,wallet,desktop,email,silver,standard,east,autumn,no,Monday,4.0,43.0,4.19,2.0,5.0,0.42,5.42,0.38,13.76,6.0,4.2,720.83,28.71,3.95,0.0,2023.0,10.0,16.0,2.0
0,male,pakistan,returning,books,non-fiction,quickcart,paypal,mobile,referral,gold,pickup,south,autumn,no,Monday,4.0,57.0,24.84,3.0,0.0,0.0,3.58,3.39,81.49,6.0,3.8,581.26,29.82,24.3,0.0,2023.0,10.0,16.0,2.0
0,male,saudi arabia,loyal,home & kitchen,decor,valuemax,credit card,mobile,direct,silver,express,south,autumn,no,Monday,4.0,29.0,123.28,2.0,10.0,24.66,11.37,20.59,253.86,3.0,3.7,2271.08,25.23,64.05,0.0,2023.0,10.0,16.0,2.0
0,female,canada,premium,home & kitchen,furniture,ecolife,credit card,mobile,social media,standard,standard,west,autumn,no,Monday,4.0,19.0,130.81,2.0,20.0,52.32,7.56,15.15,232.01,4.0,2.6,2092.47,6.96,16.15,0.0,2023.0,10.0,16.0,2.0
0,male,india,returning,groceries,snacks,primeplus,bank transfer,desktop,paid ads,standard,express,central,autumn,no,Monday,4.0,22.0,20.54,3.0,10.0,6.16,14.88,5.39,75.73,3.0,4.7,721.89,15.96,12.09,0.0,2023.0,10.0,16.0,2.0
0,male,pakistan,new,electronics,headphones,freshmart,credit card,desktop,referral,standard,standard,central,autumn,yes,Monday,4.0,31.0,1049.53,2.0,5.0,104.95,7.44,101.86,2103.41,6.0,3.6,26427.57,21.7,456.44,1.0,2023.0,10.0,16.0,2.0
0,male,united states,loyal,groceries,fresh produce,ecolife,debit card,desktop,direct,standard,standard,central,autumn,no,Monday,4.0,35.0,15.39,2.0,30.0,9.23,3.96,3.19,28.7,6.0,3.8,992.5,10.86,3.12,0.0,2023.0,10.0,16.0,2.0
0,female,australia,premium,toys,board games,trendify,cash on delivery,tablet,social media,gold,same day,west,autumn,no,Monday,4.0,33.0,82.38,4.0,15.0,49.43,21.09,33.29,334.47,0.0,4.5,6343.39,29.06,97.2,0.0,2023.0,10.0,16.0,2.0
1,male,saudi arabia,returning,home & kitchen,cookware,ecolife,cash on delivery,tablet,direct,standard,standard,central,autumn,no,Monday,4.0,18.0,338.29,1.0,35.0,118.4,2.26,28.23,250.38,3.0,3.3,2857.53,20.9,52.33,0.0,2023.0,10.0,16.0,2.0
1,male,australia,new,toys,board games,primeplus,debit card,desktop,social media,standard,express,south,autumn,no,Monday,4.0,28.0,51.35,3.0,15.0,23.11,20.1,8.39,159.43,1.0,2.7,2476.25,6.89,10.98,0.0,2023.0,10.0,16.0,2.0
0,male,uae,premium,home & kitchen,decor,apex,credit card,desktop,organic search,standard,standard,central,autumn,no,Monday,4.0,37.0,158.92,3.0,10.0,47.68,9.01,34.65,472.74,3.0,4.0,8409.58,11.9,56.26,1.0,2023.0,10.0,16.0,2.0
0,male,france,new,sports,fitness,zenith,bank transfer,mobile,referral,gold,standard,south,autumn,no,Monday,4.0,24.0,60.53,3.0,0.0,0.0,5.06,9.1,195.75,6.0,4.1,1197.99,38.02,74.42,0.0,2023.0,10.0,16.0,2.0
0,female,united kingdom,new,electronics,mobile,apex,debit card,mobile,organic search,standard,express,central,autumn,no,Monday,4.0,34.0,589.3,1.0,5.0,29.46,14.37,21.49,595.7,4.0,3.9,5802.92,11.33,67.49,1.0,2023.0,10.0,16.0,2.0
0,male,pakistan,returning,electronics,headphones,zenith,cash on delivery,mobile,direct,standard,express,west,autumn,no,Monday,4.0,60.0,547.46,4.0,0.0,0.0,15.63,138.82,2344.29,3.0,4.9,16024.74,20.95,491.13,1.0,2023.0,10.0,16.0,2.0
0,male,united states,loyal,beauty,fragrance,trendify,debit card,desktop,social media,standard,standard,east,autumn,no,Monday,4.0,36.0,49.15,3.0,0.0,0.0,8.5,11.44,167.39,3.0,5.0,1855.1,43.71,73.17,0.0,2023.0,10.0,16.0,2.0
1,male,germany,new,beauty,skincare,ecolife,bank transfer,desktop,referral,gold,standard,south,autumn,no,Monday,4.0,27.0,44.24,3.0,25.0,33.18,2.78,15.39,117.71,2.0,2.8,364.14,34.2,40.26,0.0,2023.0,10.0,16.0,2.0
0,male,pakistan,returning,electronics,mobile,zenith,credit card,mobile,referral,standard,standard,west,autumn,no,Tuesday,4.0,48.0,347.18,4.0,0.0,0.0,12.48,81.19,1482.39,6.0,5.0,12676.79,14.32,212.28,1.0,2023.0,10.0,17.0,3.0
0,female,australia,returning,sports,fitness,nova,wallet,mobile,email,gold,express,south,autumn,no,Tuesday,4.0,31.0,130.29,4.0,15.0,78.17,11.13,54.03,508.15,3.0,5.0,7473.81,21.99,111.74,1.0,2023.0,10.0,17.0,3.0
0,female,australia,new,books,fiction,freshmart,paypal,desktop,paid ads,silver,standard,central,autumn,no,Tuesday,4.0,30.0,9.78,2.0,15.0,2.93,5.95,0.66,23.24,7.0,3.3,380.66,13.03,3.03,0.0,2023.0,10.0,17.0,3.0
0,male,uae,returning,books,non-fiction,nova,cash on delivery,desktop,organic search,silver,same day,central,autumn,no,Tuesday,4.0,40.0,45.03,1.0,15.0,6.75,19.18,2.4,59.86,0.0,3.7,1040.21,15.34,9.18,0.0,2023.0,10.0,17.0,3.0
0,female,united kingdom,premium,home & kitchen,cookware,quickcart,credit card,mobile,social media,standard,standard,north,autumn,no,Tuesday,4.0,49.0,119.8,3.0,5.0,17.97,5.86,39.12,386.41,4.0,3.0,9016.92,18.36,70.94,0.0,2023.0,10.0,17.0,3.0
0,female,united kingdom,premium,fashion,women clothing,trendify,paypal,desktop,paid ads,platinum,pickup,east,autumn,no,Tuesday,4.0,33.0,89.31,3.0,20.0,53.59,2.64,23.8,240.78,3.0,4.4,5637.8,21.85,52.61,0.0,2023.0,10.0,17.0,3.0
0,male,united kingdom,loyal,books,fiction,urbanco,credit card,mobile,direct,silver,express,west,autumn,no,Tuesday,4.0,43.0,19.67,2.0,20.0,7.87,12.5,4.05,48.02,1.0,4.7,1717.99,20.12,9.66,0.0,2023.0,10.0,17.0,3.0
0,male,australia,new,electronics,laptop,urbanco,paypal,desktop,referral,standard,standard,central,autumn,no,Tuesday,4.0,18.0,1039.7,1.0,0.0,0.0,5.26,62.18,1107.14,6.0,4.1,13713.79,6.45,71.41,1.0,2023.0,10.0,17.0,3.0
0,female,united kingdom,returning,home & kitchen,furniture,freshmart,credit card,desktop,social media,silver,standard,south,autumn,no,Tuesday,4.0,18.0,165.49,4.0,0.0,0.0,5.8,30.31,698.07,7.0,5.0,2821.09,22.1,154.27,1.0,2023.0,10.0,17.0,3.0
0,female,united kingdom,returning,home & kitchen,cookware,nova,bank transfer,mobile,paid ads,platinum,express,east,autumn,no,Tuesday,4.0,33.0,161.19,2.0,15.0,48.36,7.68,38.58,320.28,3.0,4.7,2616.78,9.21,29.5,0.0,2023.0,10.0,17.0,3.0
0,female,canada,returning,groceries,dairy,quickcart,wallet,tablet,paid ads,gold,standard,central,autumn,no,Tuesday,4.0,29.0,13.15,6.0,30.0,23.67,7.3,7.77,70.3,1.0,3.9,797.43,11.77,8.27,0.0,2023.0,10.0,17.0,3.0
0,female,france,loyal,groceries,snacks,valuemax,credit card,mobile,email,silver,express,central,autumn,no,Tuesday,4.0,34.0,22.28,4.0,40.0,35.65,19.39,3.77,76.63,3.0,3.4,1001.99,7.46,5.72,0.0,2023.0,10.0,17.0,3.0
0,female,pakistan,new,beauty,makeup,valuemax,paypal,mobile,paid ads,standard,express,north,autumn,no,Tuesday,4.0,19.0,21.7,2.0,15.0,6.51,19.01,4.11,60.01,3.0,5.0,1165.74,30.81,18.49,0.0,2023.0,10.0,17.0,3.0
1,male,united kingdom,returning,home & kitchen,cookware,quickcart,credit card,mobile,referral,standard,express,east,autumn,no,Tuesday,4.0,32.0,203.48,6.0,10.0,122.09,19.44,87.96,1206.19,4.0,2.5,17652.77,21.49,259.21,1.0,2023.0,10.0,17.0,3.0
0,female,uae,returning,groceries,fresh produce,apex,debit card,mobile,social media,standard,pickup,south,autumn,yes,Tuesday,4.0,41.0,23.3,3.0,20.0,13.98,6.1,8.3,70.32,5.0,4.4,667.63,7.18,5.05,0.0,2023.0,10.0,17.0,3.0
0,female,australia,returning,fashion,women clothing,freshmart,credit card,mobile,organic search,silver,express,east,autumn,no,Tuesday,4.0,22.0,56.21,3.0,30.0,50.59,14.75,12.69,145.48,4.0,4.9,2502.37,29.17,42.44,0.0,2023.0,10.0,17.0,3.0
0,female,canada,returning,groceries,beverages,primeplus,bank transfer,desktop,paid ads,standard,standard,south,autumn,no,Tuesday,4.0,43.0,24.62,4.0,35.0,34.47,7.26,11.01,82.28,3.0,3.8,1234.54,14.2,11.68,0.0,2023.0,10.0,17.0,3.0
0,male,australia,returning,fashion,men clothing,nova,bank transfer,desktop,social media,silver,express,west,autumn,no,Tuesday,4.0,29.0,94.43,6.0,0.0,0.0,17.0,17.59,601.17,4.0,3.1,1407.61,18.74,112.66,1.0,2023.0,10.0,17.0,3.0
0,male,germany,returning,home & kitchen,appliances,valuemax,paypal,mobile,organic search,silver,standard,south,autumn,no,Tuesday,4.0,40.0,212.28,2.0,10.0,42.46,7.28,36.35,425.73,3.0,4.4,7866.39,23.15,98.56,1.0,2023.0,10.0,17.0,3.0
0,female,saudi arabia,returning,fashion,shoes,valuemax,paypal,desktop,social media,standard,express,east,autumn,yes,Tuesday,4.0,43.0,154.93,2.0,25.0,77.46,10.67,35.25,278.32,2.0,4.6,5953.87,18.79,52.3,0.0,2023.0,10.0,17.0,3.0
